#Nombre d'essais = 10000000, 																							
#Poids de l'erreur = 84, 																							
#Taille d'un bloc = 4801, 																							
#Poids de h = 45,																							
	0		1		2		3		4		5		6		7		8		9		TOT pondere	AVERAGE	TOT coef
323	3.043291	24624	3.043281	24191	3.040282	24378	3.040994	24516	3.042696	24288	3.043322	24445	3.040945	24545	3.041271	24351	3.04328	24330	3.041257	24384	742421.016727	3.0420607769	244052
324	3.041732	23435	3.041644	23485	3.042699	23537	3.043646	23370	3.039915	23650	3.042112	23604	3.043292	23584	3.043075	23749	3.041571	23406	3.040831	23242	715071.005172	3.042052757	235062
325	3.0408	22990	3.043162	23122	3.042098	23113	3.041975	22418	3.042597	22701	3.038903	22646	3.043772	22914	3.042956	22814	3.041114	23009	3.04214	22971	695688.961981	3.0419547262	228698
326	3.040865	22464	3.041066	22281	3.041069	21963	3.041344	21962	3.04261	22295	3.043417	22088	3.038871	22279	3.041818	21976	3.0413	22058	3.041682	22072	673481.962808	3.0414019401	221438
327	3.04153	21069	3.040993	21467	3.041612	21244	3.039343	21503	3.042924	21107	3.041177	21614	3.042075	21343	3.042447	21462	3.039537	21322	3.040925	21136	648598.989657	3.0412534037	213267
328	3.042029	20676	3.039352	20431	3.042065	20492	3.041412	20598	3.044373	20643	3.042115	20444	3.042069	20514	3.04045	20618	3.040019	20865	3.040175	20784	626726.978772	3.0414043082	206065
329	3.040999	19781	3.042333	19890	3.042561	19854	3.041456	19997	3.042204	20093	3.044811	20129	3.04102	19722	3.041704	19854	3.040195	20052	3.041472	19941	606285.982854	3.0418787678	199313
330	3.041796	19045	3.041195	19080	3.04057	19152	3.041995	19169	3.041896	19238	3.040619	18932	3.041546	19304	3.040938	19566	3.042263	19284	3.044208	19363	584411.994459	3.0417054564	192133
331	3.042686	18648	3.042231	18446	3.041404	18525	3.041617	18550	3.042773	18423	3.04304	18750	3.041797	18566	3.039805	18666	3.044149	18732	3.041779	18885	566417.011698	3.0421288446	186191
332	3.038722	17871	3.039283	17845	3.040484	17933	3.040753	17839	3.041491	17980	3.042247	18084	3.040234	17796	3.039095	17982	3.042752	17894	3.040483	17983	544889.021895	3.0405565737	179207
333	3.040284	17476	3.041749	17126	3.03986	17486	3.041802	17200	3.041669	17351	3.040765	17098	3.042388	17222	3.041905	17301	3.0417	17314	3.043057	17256	525664.97164	3.0415146192	172830
334	3.041352	16565	3.043525	16657	3.040292	16852	3.041833	16566	3.043083	16480	3.039948	16772	3.040657	16799	3.04062	16568	3.040353	16752	3.036274	16403	506030.998744	3.040795839	166414
335	3.039373	16153	3.041267	16042	3.039016	16019	3.041793	16127	3.042472	15987	3.041292	16105	3.041036	16132	3.039168	15957	3.03954	15984	3.041557	15954	487903.002088	3.0406518889	160460
336	3.043397	15577	3.036786	15522	3.03907	15178	3.037705	15462	3.042514	15595	3.044967	15389	3.041707	15393	3.042616	15534	3.044423	15330	3.041272	15410	469568.988429	3.04144691	154390
337	3.041765	15204	3.041178	14911	3.0414	14976	3.041594	14810	3.040957	14967	3.042666	14930	3.040615	14970	3.042309	14796	3.041146	15044	3.041018	14969	454933.029937	3.0414637941	149577
338	3.041188	14373	3.044503	14381	3.039751	14465	3.040865	14389	3.041202	14271	3.041638	14314	3.039141	14384	3.041061	14442	3.039579	14427	3.040744	14407	437452.009688	3.0409654973	143853
339	3.038944	13789	3.041733	13826	3.039921	13702	3.041501	13855	3.041858	13737	3.040515	13674	3.04134	13788	3.043262	13869	3.042235	13638	3.040157	13796	418687.002127	3.0411479446	137674
340	3.040147	13301	3.04126	13330	3.03798	13112	3.042339	13439	3.043006	13254	3.039904	13382	3.040412	13288	3.043995	13388	3.039728	13391	3.040052	13083	404340.97316	3.0408893355	132968
341	3.042174	12638	3.040995	12782	3.039602	12777	3.039877	12965	3.038923	12743	3.039146	12747	3.041602	12812	3.042473	12761	3.03977	12497	3.041512	12912	388084.994423	3.0406082582	127634
342	3.040895	12373	3.041332	12218	3.041694	12400	3.043655	12278	3.039031	12426	3.043291	12312	3.044354	12265	3.040539	12383	3.039684	12171	3.042032	12086	373854.976862	3.0416474946	122912
343	3.040554	11762	3.04197	11937	3.043357	11832	3.043221	11684	3.039672	11847	3.043743	11842	3.043128	11779	3.039604	11514	3.04083	11854	3.040529	12016	359119.985468	3.0416626616	118067
344	3.039782	11362	3.041567	11259	3.040166	11303	3.041004	11389	3.043956	11375	3.037935	11256	3.039143	11394	3.040818	11294	3.039443	11409	3.038376	11283	344529.98808	3.0402208542	113324
345	3.043419	10940	3.03907	11185	3.040402	10841	3.042555	10833	3.04252	10889	3.036443	10784	3.043582	10899	3.037804	10766	3.042138	11059	3.040059	10859	331615.002704	3.0408051231	109055
346	3.039859	10462	3.04308	10376	3.041524	10548	3.039481	10638	3.037227	10503	3.040227	10391	3.040516	10465	3.038961	10472	3.040124	10293	3.038458	10505	318138.98806	3.0399414069	104653
347	3.040481	10054	3.043151	9965	3.03579	9919	3.042588	9909	3.039942	10340	3.040089	10302	3.041168	10032	3.042101	9786	3.040338	10164	3.036262	9845	304979.990933	3.0401928998	100316
348	3.039536	9485	3.03978	9653	3.044969	9651	3.042423	9806	3.040733	9550	3.04303	9505	3.041772	9504	3.038191	9662	3.04157	9502	3.042096	9597	291716.987339	3.0414115346	95915
349	3.041699	9041	3.039353	9148	3.038269	9172	3.045795	9215	3.042209	9074	3.040979	9151	3.042305	9337	3.040333	9124	3.041485	9160	3.038345	9258	278806.010078	3.0410777714	91680
350	3.04052	8761	3.041536	8908	3.039879	8902	3.039487	8737	3.041718	8845	3.041219	8928	3.036664	8837	3.044851	8963	3.038954	8908	3.037753	8900	269638.00134	3.0402643094	88689
351	3.040033	8468	3.042849	8425	3.041005	8560	3.041293	8597	3.037825	8460	3.043799	8402	3.040474	8351	3.040194	8459	3.03754	8471	3.037862	8531	257585.00117	3.0402837587	84724
352	3.040333	8157	3.040085	7958	3.042404	8136	3.041243	8074	3.039483	8054	3.043884	7930	3.040745	8050	3.039878	7899	3.04	8075	3.040339	7908	243999.978223	3.0408391997	80241
353	3.03571	7589	3.036835	7710	3.040563	7741	3.042158	7638	3.045762	7823	3.038457	7853	3.045607	7762	3.041868	7643	3.040936	7817	3.037642	7651	234813.995286	3.040568652	77227
354	3.041243	7371	3.041036	7335	3.041605	7379	3.038524	7424	3.041661	7369	3.042988	7537	3.041807	7415	3.0419	7327	3.039394	7387	3.042219	7319	224635.011693	3.0412386674	73863
355	3.042652	7104	3.042872	6951	3.04129	7072	3.03856	7028	3.038779	6911	3.047361	7200	3.039343	6939	3.040758	7017	3.037736	7049	3.033901	6991	213621.009427	3.0403491137	70262
356	3.04195	6913	3.03991	6640	3.041817	6672	3.039976	6604	3.039129	7028	3.038369	6672	3.039725	6696	3.040559	6731	3.040766	6844	3.039522	6781	205458.006273	3.0401741062	67581
357	3.043283	6469	3.041737	6517	3.046209	6449	3.042016	6450	3.041391	6499	3.0425	6400	3.04391	6445	3.038414	6534	3.041092	6595	3.045754	6382	196979.0037	3.0426166775	64740
358	3.039229	6118	3.041015	6266	3.037724	6256	3.036416	6206	3.040355	6195	3.037989	6028	3.037834	6132	3.04314	6305	3.039817	6329	3.037611	6062	188112.994432	3.0391294317	61897
359	3.03827	5827	3.037331	5920	3.045642	5806	3.039762	5885	3.043403	5760	3.042234	5872	3.038945	5803	3.042973	5934	3.035732	5989	3.041789	5791	178138.993624	3.0405891004	58587
360	3.040587	5519	3.039459	5550	3.035271	5642	3.038746	5549	3.03826	5541	3.038996	5616	3.043679	5632	3.041456	5548	3.039547	5563	3.039951	5707	169812.996169	3.0395939673	55867
361	3.039826	5273	3.039076	5323	3.034204	5321	3.041321	5421	3.039738	5335	3.045241	5327	3.044641	5309	3.038325	5349	3.043987	5297	3.042911	5290	161914.003531	3.0409240967	53245
362	3.040212	5098	3.038268	5174	3.040862	4968	3.041921	5081	3.042603	5164	3.040565	4955	3.039305	5063	3.039115	5062	3.039344	5058	3.039634	5021	153967.009503	3.0401826377	50644
363	3.040435	4872	3.041011	4828	3.035552	4838	3.039378	4825	3.046497	4753	3.039634	4920	3.045916	4922	3.042735	4797	3.037076	4801	3.040921	4863	147237.998421	3.0409136583	48419
364	3.035668	4598	3.040825	4654	3.037744	4663	3.039017	4639	3.041224	4609	3.039862	4641	3.03765	4595	3.040578	4633	3.037875	4594	3.035435	4600	140462.000481	3.03859301	46226
365	3.043242	4417	3.037633	4411	3.03506	4421	3.038724	4390	3.031083	4311	3.042491	4448	3.045604	4254	3.040045	4470	3.036248	4414	3.040825	4507	133850.993991	3.0390980176	44043
366	3.033018	4119	3.037184	4276	3.033779	4115	3.039952	4180	3.044649	4121	3.047711	4129	3.043281	4182	3.039326	4094	3.038489	4235	3.036173	4202	126597.998766	3.0393488768	41653
367	3.041627	4156	3.043879	4011	3.037831	3965	3.043205	3981	3.039231	3951	3.039283	4073	3.038557	4020	3.040464	4053	3.0435	3931	3.041843	4015	122111.998718	3.0409403008	40156
368	3.040032	3697	3.042659	3821	3.038673	3827	3.040301	3722	3.042125	3822	3.038902	3753	3.034186	3832	3.036316	3800	3.040526	3652	3.040472	3731	114455.004728	3.0394084693	37657
369	3.037378	3585	3.037058	3508	3.038921	3597	3.038462	3692	3.0326	3589	3.042705	3653	3.043111	3549	3.040889	3644	3.037648	3639	3.039271	3565	109461.005542	3.0388108476	36021
370	3.034923	3522	3.038394	3412	3.036325	3276	3.042945	3423	3.046651	3344	3.032407	3456	3.043632	3392	3.03523	3463	3.038835	3399	3.038166	3380	103520.002584	3.0387178966	34067
371	3.045054	3174	3.034033	3144	3.044031	3225	3.040503	3259	3.039652	3329	3.049454	3296	3.041126	3234	3.04433	3113	3.039186	3343	3.038166	3249	98443.003198	3.0415560526	32366
372	3.040013	3074	3.04139	3165	3.034928	3178	3.038876	3061	3.035679	3055	3.041639	3002	3.041042	3070	3.031887	3042	3.044094	3107	3.043158	2989	93435.998069	3.0392609072	30743
373	3.041594	2861	3.037087	2939	3.044083	2949	3.041582	2958	3.038961	2926	3.036153	2849	3.036619	2922	3.041017	2950	3.038246	2850	3.04293	2935	88578.000751	3.0398435345	29139
374	3.04232	2741	3.038095	2835	3.039143	2708	3.041387	2827	3.037214	2714	3.043385	2812	3.041908	2768	3.037871	2799	3.042056	2782	3.039873	2834	84581.998301	3.0403306363	27820
375	3.049369	2613	3.040274	2632	3.038995	2667	3.036499	2548	3.036343	2614	3.034191	2603	3.03606	2579	3.043198	2639	3.044337	2684	3.042077	2638	79703.999153	3.0401647463	26217
376	3.031418	2419	3.041516	2481	3.039689	2444	3.035916	2478	3.031048	2480	3.041068	2435	3.042056	2568	3.031441	2449	3.040051	2372	3.032192	2454	74640.999679	3.0366558047	24580
377	3.038494	2338	3.042984	2373	3.035349	2348	3.032572	2364	3.044194	2308	3.034086	2259	3.039596	2374	3.041595	2332	3.038562	2308	3.036565	2352	70965.00211	3.0384056392	23356
378	3.043127	2226	3.036258	2234	3.040658	2189	3.038686	2223	3.038104	2257	3.039796	2161	3.037135	2262	3.040621	2191	3.043816	2191	3.044783	2233	67394.001574	3.0402851795	22167
379	3.0381	2126	3.044282	2055	3.045791	2162	3.041102	2141	3.048634	2159	3.042184	2015	3.030176	2154	3.038372	2137	3.045476	2155	3.039336	2110	64519.001008	3.0413406716	21214
380	3.02807	1995	3.03217	1834	3.044932	1914	3.031883	1976	3.040638	1944	3.039823	2034	3.038179	2043	3.035079	2081	3.035821	2010	3.030928	1940	60019.999966	3.0357594439	19771
381	3.039849	1857	3.034165	1844	3.039174	1889	3.042246	1941	3.036845	1927	3.038441	1873	3.034884	1892	3.039892	1855	3.037915	1899	3.04578	1813	57100.999246	3.038903632	18790
382	3.039238	1733	3.039216	1734	3.032334	1701	3.033753	1748	3.040404	1782	3.043165	1807	3.035931	1809	3.035948	1836	3.039171	1736	3.040327	1835	53836.000067	3.0379775446	17721
383	3.044404	1644	3.03511	1595	3.040732	1694	3.042629	1689	3.036471	1700	3.033082	1723	3.032883	1703	3.035844	1646	3.039903	1654	3.037612	1675	50802.000636	3.0378520981	16723
384	3.037599	1649	3.036386	1594	3.046069	1628	3.04855	1586	3.040053	1523	3.027336	1573	3.043534	1562	3.039714	1536	3.044554	1616	3.04563	1556	48117.00127	3.0409531233	15823
385	3.036005	1472	3.046083	1519	3.032367	1483	3.040194	1443	3.037115	1428	3.051316	1520	3.035665	1458	3.036437	1482	3.040595	1478	3.040746	1448	44777.999002	3.0397121039	14731
386	3.049408	1437	3.031018	1483	3.044267	1378	3.03331	1411	3.037681	1380	3.037657	1434	3.042537	1340	3.036068	1414	3.041066	1388	3.038922	1336	42550.998376	3.0391399454	14001
387	3.041667	1368	3.038902	1311	3.039596	1288	3.036829	1249	3.050382	1310	3.036293	1295	3.04094	1319	3.031508	1333	3.041172	1263	3.03429	1254	39478.999822	3.039183974	12990
388	3.04538	1212	3.036249	1269	3.02616	1185	3.035656	1234	3.033681	1247	3.034252	1197	3.037187	1237	3.04703	1212	3.038858	1261	3.031401	1242	37338.000155	3.03659728	12296
389	3.033163	1176	3.030329	1187	3.03172	1198	3.035836	1172	3.037885	1135	3.037531	1199	3.034043	1175	3.035188	1222	3.032423	1172	3.047347	1225	36004.999799	3.0355787707	11861
390	3.044521	1168	3.04647	1119	3.040962	1123	3.036496	1096	3.039096	1151	3.053016	1094	3.036804	1114	3.031511	1079	3.035907	1114	3.038606	1062	33808.999395	3.0403776434	11120
391	3.042074	1022	3.037328	1018	3.041176	1020	3.036832	1086	3.045155	1063	3.027424	1021	3.044291	1016	3.031191	1058	3.035985	1056	3.034816	1034	31572.997911	3.0376176555	10394
392	3.041973	953	3.045691	963	3.035049	913	3.040394	1015	3.034958	944	3.041451	965	3.039112	946	3.045599	943	3.044204	1018	3.04111	973	29294.000427	3.0410049234	9633
393	3.039657	933	3.033449	867	3.034225	935	3.035794	894	3.038636	880	3.039828	929	3.050279	895	3.045891	937	3.039542	961	3.048512	907	27785.000185	3.0405997138	9138
394	3.042553	893	3.05	900	3.026797	821	3.052509	857	3.037471	854	3.037037	810	3.038328	861	3.043062	836	3.043478	874	3.037373	883	26119.000954	3.0409827633	8589
395	3.037129	808	3.038462	832	3.045679	810	3.022727	792	3.049757	824	3.038653	802	3.042755	842	3.02963	810	3.037576	825	3.049769	864	24950.00049	3.0393471178	8209
396	3.04336	738	3.040377	743	3.036896	786	3.033069	756	3.039894	752	3.03963	757	3.031969	782	3.026961	816	3.032832	731	3.039846	778	23195.000723	3.0363922926	7639
397	3.032129	747	3.028807	729	3.036061	721	3.026685	712	3.029957	701	3.027322	732	3.038633	673	3.034014	735	3.035183	739	3.036671	709	21828.000203	3.0325090585	7198
398	3.03577	643	3.02213	723	3.03869	672	3.044321	722	3.048458	681	3.030523	688	3.03888	643	3.035276	652	3.040238	671	3.044275	655	20504.998879	3.0377776117	6750
399	3.033123	634	3.034226	672	3.051402	642	3.015898	629	3.047473	653	3.039039	666	3.046075	586	3.035928	668	3.032209	652	3.026144	612	19473.999873	3.0361708564	6414
400	3.034423	581	3.045151	598	3.036395	577	3.034826	603	3.041074	633	3.036667	600	3.042478	565	3.030142	564	3.042975	605	3.025	600	17997.000129	3.0369558098	5926
401	3.033708	534	3.047452	569	3.037168	565	3.030853	551	3.032907	547	3.053232	526	3.032609	552	3.047957	563	3.025688	545	3.042478	565	16763.000333	3.0384267415	5517
402	3.055147	544	3.022222	495	3.043933	478	3.039927	551	3.04771	524	3.031008	516	3.040984	488	3.045361	485	3.034735	547	3.036481	466	15485.000245	3.039850853	5094
403	3.046256	454	3.033708	445	3.047809	502	3.040254	472	3.036885	488	3.047521	484	3.044025	477	3.047325	486	3.034261	467	3.034286	525	14598.000246	3.0412500513	4800
404	3.04157	433	3.026667	450	3.033557	447	3.025287	435	3.028698	453	3.03913	460	3.040359	446	3.024943	441	3.047506	421	3.035477	451	13462.999908	3.0342573604	4437
405	3.03386	443	3.040724	442	3.045673	416	3.034483	435	3.035129	427	3.044743	447	3.031707	410	3.066015	409	3.034803	431	3.048101	395	12941.000258	3.0413631629	4255
406	3.026178	382	3.052219	383	3.03856	389	3.034146	410	3.026379	417	3.042714	398	3.023474	426	3.043597	367	3.05314	414	3.047872	376	12038.999643	3.0386167701	3962
407	3.03937	381	3.032419	401	3.048023	354	3.048387	372	3.052369	401	3.026385	379	3.025316	395	3.038462	390	3.046832	363	3.035264	397	11648.999803	3.0391337863	3833
408	3.035294	340	3.037267	322	3.0317	347	3.049046	367	3.02924	342	3.035928	334	3.022599	354	3.021918	365	3.030556	360	3.04491	334	10511.999964	3.0337662234	3465
409	3.046196	368	3.019048	315	3.027273	330	3.026946	334	3.039146	281	3.037618	319	3.053892	334	3.032051	312	3.046875	320	3.023324	343	9883.000442	3.0353195461	3256
410	3.040498	321	3.016502	303	3.024221	289	3.023256	258	3.036496	274	3.061947	339	3.048387	310	3.04461	269	3.038869	283	3.041199	267	8849.999938	3.0381050251	2913
411	3.044369	293	3.041958	286	3.036364	275	3.028169	284	3.026515	264	3.032374	278	3.021583	278	3.020833	288	3.040268	298	3.030043	233	8420.999994	3.0324090724	2777
412	3.024793	242	3.038168	262	3.032129	249	3.034934	229	3.032407	216	3.032787	244	3.029091	275	3.037313	268	3.046154	260	3.025751	233	7516.999801	3.0334946735	2478
413	3.025926	270	3.040179	224	3.033195	241	3.030172	232	3.050847	236	3.029046	241	3.039301	229	3.046809	235	3.030568	229	3.029268	205	7109.000049	3.035439816	2342
414	3.047431	253	3.022026	227	3.019802	202	3.04386	228	3.060241	249	3.038793	232	3.043956	182	3.048583	247	3.038793	232	3.064815	216	6902.000023	3.0432098867	2268
415	3.024272	206	3.039024	205	3.037383	214	3.010363	193	3.037383	214	3.034826	201	3.06	200	3.019231	208	3.041475	217	3.038298	235	6351.000114	3.0344004367	2093
416	3.063415	205	3.042781	187	3.026882	186	3.034682	173	3.044944	178	3.069307	202	3.026455	189	3.038674	181	3.04878	205	3.059701	201	5808.999996	3.0461457766	1907
417	3.023392	171	3.025907	193	3.04	175	3.036145	166	3.039106	179	3.032787	183	3.05848	171	3.02924	171	3.012195	164	3.050314	159	5256.000174	3.0346421328	1732
418	3.046667	150	3.059211	152	3.050279	179	3.030675	163	3.03268	153	3.057471	174	3.066225	151	3.018182	165	3.007194	139	3.037433	187	4905.000024	3.0409175598	1613
419	3.027972	143	3.030675	163	3.019608	153	3.055556	162	3.02069	145	3.027397	146	3.037736	159	3.016807	119	3.042424	165	3.041667	168	4619.000202	3.0328300735	1523
420	3.04698	149	3.022727	132	3.019231	156	3.027778	144	3.019481	154	3.075	120	3.044118	136	3.068027	147	3.027778	144	3.02	150	4348.000175	3.0363129714	1432
421	3.033333	150	3.007407	135	3.031746	126	3.071429	140	3.064286	140	3.031008	129	3.046875	128	3.061069	131	3.015748	127	3.061644	146	4114.000082	3.0428994689	1352
422	3.026316	114	3.016529	121	3.04386	114	3.072727	110	3.033613	119	3.032258	124	3.042017	119	3.071429	112	3.030534	131	3.015267	131	3629.999984	3.0376568904	1195
423	3.038462	104	3.022222	135	3.045455	110	3.051724	116	3.019802	101	3.027523	109	3.033058	121	3.040984	122	3.031496	127	3.051282	117	3528.000113	3.0361446756	1162
424	3.039062	128	3.026087	115	3.070796	113	3.022472	89	3.046729	107	3.031915	94	3.020408	98	3.025862	116	3.033613	119	3.017544	114	3315.999849	3.0338516459	1093
425	3.014085	71	3.052083	96	3.057471	87	3.030612	98	3.07	100	3.055556	108	3.046296	108	3.042105	95	3.068966	87	3.039604	101	2898.999993	3.0483701293	951
426	3.074468	94	3.058824	85	3.02	100	3.029412	102	3.029851	67	3.012195	82	3.03125	96	3.044444	90	3.032609	92	3.072727	110	2792.000021	3.0413943584	918
427	3.03	100	3.031579	95	3.046512	86	3.012658	79	3.060241	83	3.021053	95	3.041667	72	3.013889	72	3.047619	84	3.041667	72	2543.000109	3.0346063353	838
428	3.017241	58	3.056338	71	3.038462	78	3.013699	73	3.04	75	3.051282	78	3.044944	89	3.047619	84	3.013514	74	3.055556	90	2340.000123	3.0389611987	770
429	3.013158	76	3.057143	70	3.014493	69	3.028986	69	3.041667	72	3	62	3.038961	77	3.082192	73	3.04878	82	3	71	2187.000066	3.0332871928	721
430	3.063291	79	3	59	3.031746	63	3.014925	67	3.039216	51	3.017544	57	3.016667	60	3.046154	65	3.026667	75	3.030303	66	1945.000039	3.0295950763	642
431	3.035088	57	3.016949	59	3.016949	59	3.04918	61	3.030769	65	3.03125	64	3.017544	57	3.056604	53	3.065574	61	3.045455	66	1828.000027	3.0365448953	602
432	3.015152	66	3.040816	49	3	55	3	66	3.084746	59	3.015625	64	3.02439	41	3.04	50	3.02	50	3.017857	56	1682.000012	3.0251798777	556
433	3.021739	46	3.032787	61	3	44	3	44	3.061224	49	3.037736	53	3.043478	46	3.023256	43	3.053571	56	3.054545	55	1507.999932	3.0342050946	497
434	3.030303	33	3.018182	55	3.073171	41	3.02381	42	3.04878	41	3	47	3.021739	46	3.057692	52	3.072727	55	3.021739	46	1390.999977	3.0371178537	458
435	3.057143	35	3.034483	58	3.022222	45	3.037037	54	3.030303	33	3.042553	47	3.017544	57	3.027027	37	3.032258	31	3.071429	28	1290.000014	3.0352941506	425
436	3	45	3	37	3.022222	45	3	52	3.025	40	3.02381	42	3.06	50	3.037037	54	3.027027	37	3	48	1359.000007	3.0200000156	450
437	3.032258	31	3.057143	35	3.054054	37	3	39	3.029412	34	3.032258	31	3.068182	44	3	38	3.05	40	3	32	1095.000015	3.0332410388	361
438	3.025641	39	3.025641	39	3.1	40	3.046512	43	3	33	3.052632	38	3.03125	32	3.1	40	3.095238	42	3.05	40	1179.000026	3.0544042124	386
439	3.029412	34	3.054054	37	3	32	3	34	3.0625	32	3.057143	35	3.08	25	3	35	3.125	24	3.066667	30	968.000021	3.0440252233	318
440	3.08	25	3.071429	28	3	16	3.090909	33	3.033333	30	3.066667	30	3.032258	31	3.076923	26	3	26	3.047619	21	812.000004	3.052631594	266
441	3	21	3.076923	26	3.066667	30	3.066667	30	3	34	3.058824	34	3.043478	23	3.043478	23	3.1	20	3	21	798.000022	3.0458016107	262
442	3.105263	19	3	25	3.037037	27	3	21	3.043478	23	3.047619	21	3	22	3	22	3	31	3	20	697.999989	3.021644974	231
443	3.086957	23	3	24	3.037037	27	3	20	3	14	3.032258	31	3	24	3.05	20	3	21	3.066667	30	709.000018	3.0299146068	234
444	3.045455	22	3.086957	23	3.0625	16	3	15	3	21	3	17	3.043478	23	3.071429	28	3	27	3	14	625.000027	3.0339807136	206
445	3	16	3	20	3.055556	18	3.058824	17	3.083333	24	3.117647	17	3	23	3	17	3	17	3.083333	12	550.000003	3.0386740497	181
446	3	10	3	17	3.1	10	3	22	3	23	3.125	16	3	23	3	21	3.052632	19	3	17	538.000008	3.0224719551	178
447	3.058824	17	3.038462	26	3	20	3.052632	19	3	14	3	15	3	13	3.1	20	3	22	3	13	542.000028	3.0279331173	179
448	3	13	3	14	3	18	3	8	3	14	3	24	3	14	3	19	3.117647	17	3	8	448.999999	3.0134228121	149
449	3.090909	11	3	17	3.076923	13	3	18	3	9	3.05	20	3	13	3	15	3.076923	13	3	10	420.999997	3.0287769568	139
450	2.9	10	3.0625	16	3	7	3.058824	17	3	13	3	12	3	21	3	9	3	4	3	9	355.000008	3.0084746441	118
451	3	7	3.058824	17	3.25	12	3.071429	14	3	8	3	13	3	10	3	7	3.117647	17	3	13	361.000013	3.0593221441	118
452	3	10	3	5	3.1	10	3.090909	11	3.166667	6	3	13	3	11	3.083333	12	3	11	3	14	312.999997	3.0388349223	103
453	3	9	3	10	3	11	3	7	3	8	3	8	3	7	3	6	3	9	3.111111	9	252.999999	3.01190475	84
454	3	13	3	11	3	9	3	11	3	7	3	10	3.083333	12	3	11	3	9	3	12	315.999996	3.0095237714	105
455	3	9	3	5	3	10	3	5	3	6	3	9	3	6	3	4	3	4	3	7	195	3	65
456	3	3	3.222222	9	3	8	3.083333	12	3	8	3.142857	7	3	11	3	6	3	9	3	7	243.999993	3.0499999125	80
457	3	8	3	8	3	9	3	6	3	6	3	7	3	4	3	4	3	4	3	7	189	3	63
458	3	5	3	5	3	7	3	3	3	6	3	5	3	2	3	4	3	5	3	9	153	3	51
459	3	2	3	6	3	3	3	8	3	6	3.125	8	3	5	3	2	3	9	3	5	163	3.0185185185	54
460	3.166667	6	3	1	3.125	8	3	10	3	7	3	5	3	6	3.2	5	3	2	3	6	171.000002	3.0535714643	56
461	3	4	0	1	3	2	0	1	0	1	3	6	3	3	3	4	3	3	3	5	81	3	27
462	3	6	3	1	3	4	3	7	3	1	3	1	3	3	3	2	3	4	3	6	105	3	35
463	3	1	3	4	3	6	3.5	4	3	3	3.2	5	3	3	3	2	3	2	3	7	114	3.0810810811	37
464	3.25	4	0	1	3.5	2	3	2	3.333333	3	3.166667	6	3	5	3	4	3	2	3	4	100.000001	3.1250000313	32
465	3.333333	3	3	1	2.5	2	3	3	3	3	3	5	3	4	3	2	3	1	3	7	92.999999	2.9999999677	31
466	3	3	3.166667	6	3	2	3	3	3	3	3.333333	3	3	1	3	1	3.25	4	0	1	81.000001	3.1153846538	26
467	3	2	3	6	3	3	3	3	3	4	3	1	3	2	3	3	3	3	3	1	84	3	28
468	0	1	3	2	3	2	3	3	3	1	3	4	3	1	3	3	3	4	3	2	66	3	22
469	3	2	3	4	3	2	3	1	3	1	3	1	3.2	5	0	1	3	1	3	4	64	3.0476190476	21
470	3.25	4	3	1	0	1	3	2	3	2	3	6	3	1	3	3	3	2	3.333333	3	73.999999	3.0833332917	24
471	0	1	3	6	0	1	3	1	3	2	3	2	3.25	4	3	1	3	2	3	3	64	3.0476190476	21
472	0	1	3	1	3.333333	3	0	1	0	1	3	5	3	1	0	1	3	3	0	1	39.999999	3.076923	13
473	3	2	3	1	3	1	0	1	3	1	3	2	0	1	3	1	3	3	3	4	45	3	15
474	3	1	3	1	3	2	0	1	3	2	3	3	3	2	0	1	3	1	3	2	42	3	14
475	3	3	3	2	0	1	0	1	0	1	3.25	4	3	1	3	2	3	1	3	2	46	3.0666666667	15
476	3	1	0	1	3	2	3	1	3	1	0	1	0	1	0	1	0	1	0	1	15	3	5
477	0	1	0	1	0	1	0	1	0	1	3	2	3	3	3	1	3	1	0	1	21	3	7
478	0	1	3	1	3	1	3	2	0	1	0	1	3	1	0	1	0	1	3	3	24	3	8
479	3	1	3	2	3	1	0	1	0	1	0	1	0	1	3	1	3	1	0	1	18	3	6
480	3	1	0	1	0	1	0	1	3	1	3	1	0	1	3	1	0	1	3	1	15	3	5
481	0	1	3.5	2	0	1	0	1	0	1	3	2	0	1	3	2	3	2	3	1	28	3.1111111111	9
482	3	1	0	1	0	1	0	1	3	2	3	1	0	1	0	1	0	1	0	1	12	3	4
483	0	1	0	1	0	1	0	1	0	1	3.5	2	0	1	0	1	3	1	0	1	10	3.3333333333	3
484	0	1	3	1	0	1	0	1	3	2	0	1	0	1	0	1	0	1	0	1	9	3	3
485	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	3	1	0	1	3	3	1
486	0	1	0	1	0	1	0	1	3	2	3	1	0	1	3	3	0	1	3	2	24	3	8
487	0	1	0	1	0	1	0	1	0	1	0	1	0	1	3	1	0	1	0	1	3	3	1
488	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	3.5	2	7	3.5	2
489	0	1	3	1	0	1	0	1	3	2	0	1	4	1	0	1	0	1	0	1	13	3.25	4
490	0	1	3	1	3	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	6	3	2
491	3	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	3	3	1
492	0	1	0	1	0	1	3	1	0	1	0	1	0	1	0	1	0	1	0	1	3	3	1
